Palm_genus,Palm_epithet,Palm_species,Country_of_sampling,State,Biome,Site_name,Lat,Long,Site_ID,Palm_ID,Seed_ID,Seed_diameter_mm,Collected_measured_by,Year_of_sampling
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539683,-42.360412,Site3,Ee3,132,11.69,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539684,-42.360413,Site3,Ee3,133,11.85,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539685,-42.360414,Site3,Ee3,134,11.14,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539686,-42.360415,Site3,Ee3,135,11.51,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539687,-42.360416,Site3,Ee3,136,12.3,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539688,-42.360417,Site3,Ee3,137,12.37,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539689,-42.360418,Site3,Ee3,138,11.58,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.53969,-42.360419,Site3,Ee3,139,10.67,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539691,-42.36042,Site3,Ee3,140,11.1,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539692,-42.360421,Site3,Ee3,141,11.36,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539693,-42.360422,Site3,Ee3,142,10.61,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539694,-42.360423,Site3,Ee3,143,11.45,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539695,-42.360424,Site3,Ee3,144,11.85,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539696,-42.360425,Site3,Ee3,145,12.1,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539697,-42.360426,Site3,Ee3,146,12.3,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539698,-42.360427,Site3,Ee3,147,10.23,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539699,-42.360428,Site3,Ee3,148,11.49,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.5397,-42.360429,Site3,Ee3,149,11.71,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539701,-42.36043,Site3,Ee3,150,11.58,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539702,-42.360431,Site3,Ee3,151,12.04,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539703,-42.360432,Site3,Ee3,152,11.31,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539704,-42.360433,Site3,Ee3,153,11.71,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539705,-42.360434,Site3,Ee3,154,11.62,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539706,-42.360435,Site3,Ee3,155,13.03,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539707,-42.360436,Site3,Ee3,156,11.85,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539708,-42.360437,Site3,Ee3,157,10.51,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539709,-42.360438,Site3,Ee3,158,11.58,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.53971,-42.360439,Site3,Ee3,159,9.42,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539711,-42.36044,Site3,Ee3,160,10.56,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539712,-42.360441,Site3,Ee3,161,11.75,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,FragSantoAntonio,-22.539713,-42.360442,Site3,Ee3,162,9.32,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,166,11.38,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,167,11.45,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,168,10.76,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,169,10.63,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,170,10.51,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,171,10.44,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,172,10.84,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,173,10.95,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,174,9.65,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,175,10.17,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,176,11.21,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,177,10.21,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,178,9.65,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,179,10.88,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,180,9.64,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,181,9.78,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,182,10.03,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,183,10.14,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,184,13,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,185,10.97,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,186,10.08,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,187,9.95,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,188,9.66,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,189,10.34,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,190,10.76,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,191,8.6,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,192,9.67,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,193,10.82,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,194,11.08,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,195,13.21,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,196,9.47,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,197,11.63,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,198,9.67,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,199,10.87,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,200,10.5,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,201,10.93,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,202,9.95,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,203,8.95,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,204,10.25,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,205,10.66,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,206,10.85,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,207,11.15,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,208,10.9,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,209,10.48,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,210,11.29,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,211,9.68,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,212,9.2,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,213,11.16,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,214,10.39,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,215,10.75,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,216,10.54,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,217,9.33,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,218,9.78,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,219,9.96,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,220,10.67,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,221,9.14,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,222,10.83,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,223,10.66,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,224,9.88,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,225,10.74,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,226,9.64,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,227,10.92,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,228,10.56,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,229,11.58,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,230,12,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,231,9.84,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,232,10.62,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,233,10.24,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,234,11.08,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,235,10.5,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,236,9.6,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,237,9.66,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,238,9.92,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,239,8.44,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,240,10.15,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,241,9.58,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,242,10.93,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,243,9.16,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,244,8.89,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,245,8.65,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,246,9.1,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,247,10.13,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,248,9.41,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,249,8.95,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,250,9.56,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,251,8.62,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,252,10.55,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,253,11.09,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,254,8.8,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,255,8.42,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,256,10.42,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,257,9.66,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,258,10.92,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,259,9.16,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,260,9.68,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,261,9.7,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,262,9.18,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,263,10.07,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,264,11.05,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,265,10.55,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,266,9.81,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,267,11.23,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,268,11.15,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,269,9.55,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,270,10.46,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,271,10.19,CarolineMarquesDracxler,2011/2012
Euterpe,edulis,Euterpe edulis,Brazil,Rio de Janeiro,Atlantic Forest,ReBioPocodasAntas,-22.532856,-42.299777,Site4,Ee4,272,10.27,CarolineMarquesDracxler,2011/2012
